billing_period,date,account_id,service,usage_type,region,cost_usd,usage_quantity
2026-03,2026-03-12,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1484.33,7739.72
2026-03,2026-03-12,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,332.06,14515047.63
2026-03,2026-03-12,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,711.51,2991.83
2026-03,2026-03-12,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,165.38,10028572.88
2026-03,2026-03-12,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,68.40,226.45
2026-03,2026-03-12,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,341.71,3457.12
2026-03,2026-03-12,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,328.44,1711.35
2026-03,2026-03-12,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,342.04,1776.32
2026-03,2026-03-12,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,325.21,1677.83
2026-03,2026-03-12,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,74.79,3175748.18
2026-03,2026-03-12,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,66.21,2892013.27
2026-03,2026-03-12,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,64.05,2796795.36
2026-03,2026-03-12,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,154.37,640.00
2026-03,2026-03-12,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,128.42,532.53
2026-03,2026-03-12,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,129.08,537.29
2026-03,2026-03-12,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,31.65,1893367.14
2026-03,2026-03-12,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,44.72,2663653.65
2026-03,2026-03-12,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,48.51,2880382.42
2026-03,2026-03-12,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,15.35,51.79
2026-03,2026-03-12,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,17.25,57.25
2026-03,2026-03-12,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,16.49,55.19
2026-03,2026-03-12,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,58.89,592.54
2026-03,2026-03-12,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,72.00,723.40
2026-03,2026-03-12,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,67.14,675.94
2026-03,2026-03-12,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,406.23,2125.51
2026-03,2026-03-12,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,120.83,5222327.69
2026-03,2026-03-12,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,438.45,1822.26
2026-03,2026-03-12,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,55.36,3359848.95
2026-03,2026-03-12,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,23.85,79.15
2026-03,2026-03-12,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,131.01,1310.68
2026-03,2026-03-12,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,909.06,4760.46
2026-03,2026-03-12,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,997.85,5277.18
2026-03,2026-03-12,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,264.58,11624287.59
2026-03,2026-03-12,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,329.32,14196283.32
2026-03,2026-03-12,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,508.36,2126.40
2026-03,2026-03-12,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,487.39,2036.28
2026-03,2026-03-12,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,121.12,7249669.08
2026-03,2026-03-12,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,138.70,8328085.31
2026-03,2026-03-12,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,58.47,193.74
2026-03,2026-03-12,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,54.61,181.82
2026-03,2026-03-12,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,231.86,2308.38
2026-03,2026-03-12,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,238.15,2338.27
2026-03,2026-03-12,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,330.72,1717.69
2026-03,2026-03-12,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,82.06,3626126.83
2026-03,2026-03-12,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,167.48,699.08
2026-03,2026-03-12,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,34.26,2055281.95
2026-03,2026-03-12,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,17.24,57.36
2026-03,2026-03-12,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,68.39,682.00
2026-03,2026-03-12,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,486.58,2505.69
2026-03,2026-03-12,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,767.93,4032.82
2026-03,2026-03-12,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,182.21,8032200.11
2026-03,2026-03-12,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,184.70,7993881.54
2026-03,2026-03-12,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,292.81,1234.02
2026-03,2026-03-12,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,317.92,1357.70
2026-03,2026-03-12,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,66.06,4041889.24
2026-03,2026-03-12,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,71.17,4327463.56
2026-03,2026-03-12,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,41.20,135.92
2026-03,2026-03-12,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,33.02,108.94
2026-03,2026-03-12,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,115.79,1165.60
2026-03,2026-03-12,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,138.26,1383.36
2026-03,2026-03-12,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,597.94,3056.42
2026-03,2026-03-12,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,672.48,3490.26
2026-03,2026-03-12,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,620.60,3252.35
2026-03,2026-03-12,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,167.25,7264160.14
2026-03,2026-03-12,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,112.93,4912759.40
2026-03,2026-03-12,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,154.39,6643381.14
2026-03,2026-03-12,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,281.13,1167.13
2026-03,2026-03-12,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,250.77,1051.88
2026-03,2026-03-12,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,267.92,1111.79
2026-03,2026-03-12,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,60.85,3695807.78
2026-03,2026-03-12,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,62.62,3760434.32
2026-03,2026-03-12,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,58.35,3517395.58
2026-03,2026-03-12,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,34.51,115.76
2026-03,2026-03-12,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,33.30,111.67
2026-03,2026-03-12,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,25.26,83.45
2026-03,2026-03-12,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,119.41,1185.42
2026-03,2026-03-12,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,112.12,1100.23
2026-03,2026-03-12,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,106.99,1067.15
2026-03,2026-03-13,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1424.41,7359.97
2026-03,2026-03-13,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1401.98,7270.31
2026-03,2026-03-13,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,388.03,16843750.30
2026-03,2026-03-13,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,384.12,16734896.35
2026-03,2026-03-13,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,582.42,2424.56
2026-03,2026-03-13,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,587.96,2447.19
2026-03,2026-03-13,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,142.88,8605790.24
2026-03,2026-03-13,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,132.90,7974875.76
2026-03,2026-03-13,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,77.49,260.65
2026-03,2026-03-13,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,65.95,219.87
2026-03,2026-03-13,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,308.45,3132.20
2026-03,2026-03-13,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,263.22,2608.24
2026-03,2026-03-13,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,2107.59,10947.03
2026-03,2026-03-13,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,301.21,13019663.04
2026-03,2026-03-13,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,627.98,2622.87
2026-03,2026-03-13,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,196.60,11688243.97
2026-03,2026-03-13,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,76.53,257.46
2026-03,2026-03-13,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,268.63,2650.78
2026-03,2026-03-13,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,277.63,1435.10
2026-03,2026-03-13,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,276.16,1420.17
2026-03,2026-03-13,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,293.65,1527.16
2026-03,2026-03-13,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,75.92,3307414.60
2026-03,2026-03-13,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,74.26,3182135.27
2026-03,2026-03-13,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,76.79,3327662.90
2026-03,2026-03-13,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,139.16,585.89
2026-03,2026-03-13,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,131.28,554.39
2026-03,2026-03-13,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,150.76,632.91
2026-03,2026-03-13,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,24.99,1466845.62
2026-03,2026-03-13,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,40.18,2413410.60
2026-03,2026-03-13,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,29.99,1820374.75
2026-03,2026-03-13,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,13.77,45.72
2026-03,2026-03-13,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,16.20,53.40
2026-03,2026-03-13,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,15.25,51.38
2026-03,2026-03-13,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,62.52,633.02
2026-03,2026-03-13,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,67.78,677.84
2026-03,2026-03-13,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,45.06,445.60
2026-03,2026-03-13,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,553.86,2839.98
2026-03,2026-03-13,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,129.62,5654947.64
2026-03,2026-03-13,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,425.35,1762.12
2026-03,2026-03-13,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,56.35,3379259.55
2026-03,2026-03-13,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,28.21,93.89
2026-03,2026-03-13,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,127.71,1266.94
2026-03,2026-03-13,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1122.56,5872.68
2026-03,2026-03-13,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,997.30,5237.90
2026-03,2026-03-13,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,286.27,12544608.49
2026-03,2026-03-13,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,286.01,12482139.41
2026-03,2026-03-13,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,495.52,2051.64
2026-03,2026-03-13,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,581.49,2438.27
2026-03,2026-03-13,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,85.43,5135194.76
2026-03,2026-03-13,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,27.27,1627002.26
2026-03,2026-03-13,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,62.90,209.40
2026-03,2026-03-13,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,59.32,191.78
2026-03,2026-03-13,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,221.55,2222.95
2026-03,2026-03-13,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,240.46,2427.80
2026-03,2026-03-13,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,355.51,1848.56
2026-03,2026-03-13,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,77.94,3381876.27
2026-03,2026-03-13,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,148.82,608.63
2026-03,2026-03-13,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,30.23,1841427.65
2026-03,2026-03-13,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,18.51,61.83
2026-03,2026-03-13,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,71.89,706.02
2026-03,2026-03-13,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,699.68,3565.03
2026-03,2026-03-13,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,618.13,3217.67
2026-03,2026-03-13,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,168.38,7267861.57
2026-03,2026-03-13,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,139.27,6006742.44
2026-03,2026-03-13,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,298.30,1233.32
2026-03,2026-03-13,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,337.64,1389.77
2026-03,2026-03-13,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,75.51,4537933.39
2026-03,2026-03-13,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,88.38,5295919.48
2026-03,2026-03-13,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,37.72,125.51
2026-03,2026-03-13,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,36.30,119.20
2026-03,2026-03-13,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,89.78,901.20
2026-03,2026-03-13,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,146.74,1474.44
2026-03,2026-03-13,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,533.95,2822.40
2026-03,2026-03-13,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,533.84,2792.12
2026-03,2026-03-13,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,626.24,3317.75
2026-03,2026-03-13,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,144.12,6225035.00
2026-03,2026-03-13,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,124.20,5483798.56
2026-03,2026-03-13,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,157.46,6877274.32
2026-03,2026-03-13,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,339.99,1421.21
2026-03,2026-03-13,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,251.57,1046.15
2026-03,2026-03-13,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,260.83,1082.48
2026-03,2026-03-13,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,61.73,3681960.16
2026-03,2026-03-13,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,42.44,2586883.26
2026-03,2026-03-13,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,65.95,3947834.95
2026-03,2026-03-13,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,32.85,110.02
2026-03,2026-03-13,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,31.81,106.75
2026-03,2026-03-13,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,31.35,105.19
2026-03,2026-03-13,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,129.04,1292.44
2026-03,2026-03-13,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,122.73,1246.12
2026-03,2026-03-13,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,119.03,1195.01
2026-03,2026-03-14,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,935.68,4843.63
2026-03,2026-03-14,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,710.52,3687.54
2026-03,2026-03-14,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,275.81,11816792.88
2026-03,2026-03-14,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,274.49,11966132.73
2026-03,2026-03-14,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,637.90,2672.64
2026-03,2026-03-14,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,519.93,2180.27
2026-03,2026-03-14,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,55.56,3348684.85
2026-03,2026-03-14,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,60.45,3620284.63
2026-03,2026-03-14,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,57.73,192.40
2026-03,2026-03-14,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,73.41,244.64
2026-03,2026-03-14,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,221.87,2239.51
2026-03,2026-03-14,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,220.77,2168.30
2026-03,2026-03-14,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1196.70,6204.25
2026-03,2026-03-14,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,336.90,14505366.41
2026-03,2026-03-14,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,634.08,2694.20
2026-03,2026-03-14,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,54.52,3308785.25
2026-03,2026-03-14,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,67.06,222.60
2026-03,2026-03-14,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,234.62,2315.67
2026-03,2026-03-14,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,204.34,1052.73
2026-03,2026-03-14,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,173.19,910.35
2026-03,2026-03-14,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,192.10,985.71
2026-03,2026-03-14,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,58.49,2543008.72
2026-03,2026-03-14,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,53.43,2340508.28
2026-03,2026-03-14,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,56.35,2421245.87
2026-03,2026-03-14,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,136.22,567.47
2026-03,2026-03-14,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,122.03,506.40
2026-03,2026-03-14,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,129.16,535.33
2026-03,2026-03-14,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,9.05,539093.68
2026-03,2026-03-14,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,17.08,1033279.06
2026-03,2026-03-14,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,13.24,805534.68
2026-03,2026-03-14,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,12.86,42.77
2026-03,2026-03-14,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,12.66,42.33
2026-03,2026-03-14,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,10.99,36.65
2026-03,2026-03-14,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,44.31,435.62
2026-03,2026-03-14,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,43.62,434.84
2026-03,2026-03-14,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,43.24,424.47
2026-03,2026-03-14,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,317.07,1643.47
2026-03,2026-03-14,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,114.70,4984736.78
2026-03,2026-03-14,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,364.39,1528.36
2026-03,2026-03-14,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,22.15,1332198.80
2026-03,2026-03-14,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,22.53,75.76
2026-03,2026-03-14,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,64.28,637.49
2026-03,2026-03-14,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,735.29,3876.56
2026-03,2026-03-14,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,512.85,2707.78
2026-03,2026-03-14,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,222.12,9475490.91
2026-03,2026-03-14,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,184.82,7912943.45
2026-03,2026-03-14,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,449.62,1872.20
2026-03,2026-03-14,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,474.70,1967.05
2026-03,2026-03-14,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,28.05,1675922.30
2026-03,2026-03-14,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,59.34,3568758.17
2026-03,2026-03-14,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,45.62,153.44
2026-03,2026-03-14,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,45.22,149.41
2026-03,2026-03-14,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,142.58,1441.09
2026-03,2026-03-14,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,162.64,1615.15
2026-03,2026-03-14,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,254.81,1355.58
2026-03,2026-03-14,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,74.65,3285657.68
2026-03,2026-03-14,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,157.38,651.76
2026-03,2026-03-14,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,15.54,920225.19
2026-03,2026-03-14,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,16.30,54.00
2026-03,2026-03-14,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,50.95,505.66
2026-03,2026-03-14,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,405.05,2120.87
2026-03,2026-03-14,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,409.75,2094.34
2026-03,2026-03-14,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,129.32,5537261.76
2026-03,2026-03-14,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,137.15,5993108.41
2026-03,2026-03-14,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,276.31,1142.21
2026-03,2026-03-14,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,286.90,1189.78
2026-03,2026-03-14,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,22.75,1375066.63
2026-03,2026-03-14,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,36.55,2213620.14
2026-03,2026-03-14,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,27.09,91.38
2026-03,2026-03-14,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,25.62,85.96
2026-03,2026-03-14,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,89.91,897.10
2026-03,2026-03-14,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,57.49,573.22
2026-03,2026-03-14,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,376.21,1951.40
2026-03,2026-03-14,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,450.87,2320.99
2026-03,2026-03-14,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,341.35,1761.80
2026-03,2026-03-14,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,110.47,4852692.16
2026-03,2026-03-14,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,127.36,5498461.01
2026-03,2026-03-14,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,102.94,4423933.94
2026-03,2026-03-14,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,255.43,1076.22
2026-03,2026-03-14,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,248.96,1022.85
2026-03,2026-03-14,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,242.06,1010.30
2026-03,2026-03-14,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,28.87,1696161.76
2026-03,2026-03-14,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,23.01,1402762.72
2026-03,2026-03-14,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,22.86,1392198.43
2026-03,2026-03-14,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,27.74,91.48
2026-03,2026-03-14,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,25.00,83.21
2026-03,2026-03-14,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,23.47,77.47
2026-03,2026-03-14,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,96.37,954.29
